"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
2607807.24170467,6.62843240262009,11.3723963997327,6.24625872145407,8.74790866998956,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
644144.458459186,12.2028667039704,10.4765780912712,11.8242875020951,6.18667245213874,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2472261.34064584,9.7773776173126,7.48904856108129,10.1998012757394,10.1181066818535,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2799116.11306922,9.30192872299813,9.84639892843552,8.7205584528856,10.2106514121406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
78260.3872686611,9.88489953940734,6.01524681528099,11.4982825110201,6.45876288274303,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0
6014080.07598273,7.25033703143708,6.01043164893053,9.59851302625611,12.8234289018437,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
1414787.6407773,6.25614573527128,10.5498008278664,7.52201312733814,9.35444403556176,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
4373851.59438252,11.2694552505855,8.62693845899776,12.7788346947636,11.9846802025568,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2986988.02715698,11.6275787516497,12.0072958900128,9.18815374863334,8.56483353953809,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
2230448.56826578,11.3623952076305,6.3118396603968,9.04007240128703,7.60428818454966,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
2236336.32916974,9.84496575919911,9.89313194109127,7.30405986541882,7.88692222582176,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2916145.33595635,8.93505246774293,8.24029291071929,11.9946479133796,7.80950897862203,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1054236.78377334,6.53598882514052,12.9567861170508,10.7808804169763,7.35869211796671,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0
485738.349686611,10.7244272427633,10.7784107655752,6.6516414207872,6.4332070229575,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
297486.110294954,6.45374871767126,6.97793594514951,8.32946450845338,8.23277498711832,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1760543.40638028,10.6109346614685,8.11496112379245,7.22689061285928,9.60878414334729,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
4051080.3748345,9.65817016153596,12.2937252884731,12.623831262812,11.0080983480439,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
405350.897662417,7.96949762362055,12.8597226054408,11.3196431407705,6.01622050721198,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
3149972.85746404,8.04950034292415,9.29206290002912,10.1828340820502,11.8606477868743,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1578938.88322532,12.3152891881764,7.71014696406201,8.05476266844198,6.87028705398552,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5761220.28913604,6.98346544778906,11.6378843996208,7.39465263206512,10.6427549594082,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3939386.54232676,11.3791570235044,8.90077902190387,9.50050251255743,11.7108959269244,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
4848082.06791581,11.7960693240166,11.0088492899667,9.7387937863823,12.1037995016668,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3432644.85290916,7.13701104000211,11.324408812914,9.97116424236447,9.90394155378453,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
3662719.16451352,6.08065243670717,11.0247773791198,12.563889302779,10.510389888892,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
3460574.85087431,6.43725765636191,10.2936525892001,11.0894424552098,8.59680679719895,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3569093.4506474,11.8902670708485,7.90120867616497,11.0196091476828,10.6202581473626,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2181891.02360164,7.35113369673491,9.69924744567834,10.8318586628884,8.23225273261778,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0
2364393.62257208,12.7057386012748,9.88106075092219,8.26462103938684,10.1251184258144,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
4612630.04614071,9.95411428832449,12.677077972563,8.03014259599149,9.72909841593355,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0
1389351.01281687,9.9493357911706,9.86478389287367,11.7138244346716,10.0016640336253,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2658646.10648053,11.0895774869714,7.00423859409057,8.48566738283262,7.53720247861929,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
5809163.2304975,10.9855884925928,8.16271884157322,12.6755990446545,11.4083169524092,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1882304.84957087,7.53413296747021,9.95225176238455,9.4799467313569,6.03712929156609,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
110616.266805363,11.2064282407518,10.4890440551098,8.62260029045865,7.67040651733987,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1
2975093.51902634,7.36034410120919,6.98040365381166,8.25773265119642,9.77244449965656,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
3299564.92606887,10.3741807378829,9.64789390563965,12.206606088439,6.53153557376936,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
758654.723073023,11.7896265010349,10.4141781362705,11.5513328069355,7.50240358384326,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2296657.28838491,12.8140442278236,12.0424814142752,10.5982261893805,9.55078074010089,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4070642.75178385,8.73586350958794,8.99998175306246,9.79662833269686,10.8849072491284,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
1071124.69014558,8.00016365922056,9.2376322359778,12.1592609076761,8.64154072175734,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
3399699.50150798,11.1099904752336,12.1648825062439,10.2212264065165,8.89154728315771,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
3462812.31050769,10.6030440465547,12.8938068069983,12.7273789099418,7.5297860908322,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
6320965.33974173,8.11003168299794,7.67843259102665,11.1672630957328,11.8292494690977,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1297963.18161452,12.3207546945196,6.38006162247621,7.85245228954591,6.76744606834836,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0
414461.092042793,11.8993459411431,8.37435863725841,7.25978798023425,7.93882107245736,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
4217345.83663111,7.1577601400204,10.8117475700565,8.60444872523658,10.9311393578537,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0
5515520.59221116,9.58495361334644,12.6190322316252,12.9733536427375,12.3190845160279,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
2266227.44288236,12.8887004335411,8.18770417501219,8.66271392884664,12.6149483826011,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
2644962.17566106,6.32054611644708,11.6381450982299,9.99173547257669,8.56610544677824,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
4994920.89263576,8.33422196470201,8.00189125118777,9.3278437955305,11.4372450630181,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
3768087.31680636,11.1317839114927,6.1329087652266,7.28488439531066,11.3153400605079,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3980768.19610202,6.15883099427447,10.9532562226523,6.16773016448133,11.5956687389407,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1255751.28438481,6.08190328348428,11.5426865757909,12.5812102362979,6.96602970198728,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
2046384.44303153,11.2434608077165,10.9442862549331,10.436790445121,9.66398660768755,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1
754565.105335037,11.9663540190086,12.5305315975565,12.5165172235575,6.38569716410711,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0
4780441.6231639,7.94353367132135,9.48514494486153,10.6631693786476,12.1714198763948,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2696782.85434666,8.61283476790413,9.73407526803203,7.16974302846938,10.2326834809501,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
3388516.29213888,10.7075579960365,7.85181378037669,8.44989290391095,9.81310717365704,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2716359.31539349,6.79946744954214,7.35836248798296,11.6983777813148,9.63005219423212,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1043479.7218459,7.03462947625667,8.86683135968633,12.9866211982444,6.77022331790067,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1
1509339.69671039,11.8979565389454,8.34400301286951,10.4003332499415,10.4641969837248,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0
3606310.37872461,7.52018806594424,8.31516748550348,11.5384098708164,10.9383211501408,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
478713.683438283,8.74366468191147,10.0662048135418,10.9376049982384,6.00138879753649,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
1335480.72375708,9.50530033768155,12.9149109360296,7.92099583358504,6.83328715339303,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1
1850520.32289405,8.26308444049209,7.30422396655194,10.6595780530479,8.66337239835411,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
7020976.25527651,9.45461845560931,11.5430138262454,12.11203595181,9.64754047221504,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1441332.17830724,6.07059337641113,7.52327034017071,9.5561100053601,7.23072809749283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3264615.02718996,6.63403686531819,8.85657181590796,12.5032421741635,10.2972063785419,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
855993.67190875,12.4979941095226,8.72253553685732,6.83504926972091,9.01946693682112,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0
1054876.9661208,9.59227048465982,12.3658479589503,7.27547355298884,6.84738223091699,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
502669.003194255,7.27818622766063,7.52024854021147,12.6912300658878,7.38331744982861,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
2289714.58062732,10.0271496484056,7.70247052633204,12.2865354237147,10.9535889818799,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1979128.86360305,12.7023320852313,6.70358559419401,12.1447311879601,9.44647446647286,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
2685713.68960867,8.75818259525113,7.41762228915468,6.68641601176932,8.71793749276549,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2594805.14781891,11.034625135595,7.91280196397565,8.13570071873255,8.51223968132399,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
3872717.77749719,9.83031255495735,10.9531798039097,10.7389957259875,12.5588026582263,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0
7351898.69586252,12.3021160413045,6.19038486317731,10.0672730396036,12.8281132495031,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
1745407.80672157,10.6782010013703,6.1118359384127,9.18679588823579,7.51298546581529,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0
5100460.65867951,9.60015703644603,8.8725179862231,12.1073319942225,12.2846026658081,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2623366.70769763,7.28537712898105,12.4943714393303,9.15484005818143,12.7882261259947,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
3389006.47937241,7.98912030505016,11.1052355435677,10.9761910913512,11.215746982256,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
524237.450683912,9.87192324316129,6.64033989422023,8.35163151123561,8.42776330537163,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4522730.30417768,9.85556926229037,8.15317481406964,6.306414532708,11.3579415390268,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1
5441136.93030616,9.32035008282401,9.63373156241141,12.5019102538936,12.4828542801552,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0
578645.721224971,11.3115109156352,6.41367647005245,9.44189630774781,9.40449959621765,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
5679908.99392362,10.1393956465181,8.34605720662512,12.4081564473454,12.4393732901663,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
465943.690580747,10.7388449159916,11.6660345052369,10.7378840979654,10.7530417819507,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5708587.34976516,12.888402472483,10.1556772293989,6.27229769574478,11.9956851110328,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2939693.40850311,6.06439940165728,9.15589737263508,6.56271426589228,10.6384712283034,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
1999161.11423156,6.79342859401368,8.08423747424968,7.87825481849723,11.4886905751191,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2380276.87450734,12.0076816638466,12.8086261295248,8.51664489880204,9.76414642948657,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1
2835195.01692993,10.6618128938135,8.42359457886778,9.04138507181779,10.8089464665391,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
5953659.26122175,9.78683417104185,7.25422247662209,12.4638094038237,11.0766151614953,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
968077.314576716,9.90721301687881,11.4223310509697,6.52135996706784,6.99008731078357,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0
202455.398642452,6.63353153318167,8.05509756109677,6.91735953255557,6.31260068598203,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
3636463.88629803,8.53459237539209,11.6491226796061,8.03873690287583,11.4366911754478,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0
4819600.0682487,10.1968047004193,9.03939724410884,11.7150691859424,7.32182092708535,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
2787983.34052792,6.0235099454876,9.46856312896125,10.4512163065374,11.8066563969478,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
3968527.39251533,9.68419098947197,12.9104295426514,11.9562262212858,10.3876764185261,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
514051.947960951,7.97928065853193,8.52907257014886,10.319555346854,6.09802576387301,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
2133250.16277134,12.4864207103383,12.369870482944,8.02763218944892,6.96233699377626,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1
2286335.41966983,6.64298786688596,8.38033265713602,9.69111381727271,9.45516735105775,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1
4097727.70518322,11.3982687939424,11.8015549732372,10.0243720794097,11.8000355623662,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
6336896.18775699,10.3042057489511,9.75359784951434,6.9078357082326,11.1743546321522,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
4286884.96195174,7.82735887332819,8.51403579232283,11.4195633945055,10.9808790571988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
430303.267446484,7.68832094455138,8.61274072760716,10.957252281718,9.73557920381427,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
420552.477618879,7.13187602907419,11.3611486016307,6.99957699212246,7.39880421780981,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
8587859.6395823,12.3886813684367,11.1596779325046,12.0411925096996,10.734192333417,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
4024503.52604897,11.2546279022936,12.0167595986277,8.35821515345015,9.86586045543663,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3917176.86066858,8.30980946542695,12.6530254243407,10.7081153860781,10.0064032506198,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
3263246.17038537,9.25444922759198,7.62140820920467,10.2376334720757,10.5093865799718,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
2720312.6651131,9.84645528742112,6.52752688038163,8.3660267109517,9.53501522168517,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2928062.37207657,12.2794590250123,11.3971381655429,6.04283362603746,11.2631519788411,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1
2930641.63851884,7.04434100305662,10.5869744601659,9.50084143900312,9.64716564421542,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
386957.166463155,8.28937105694786,9.67594271502458,11.4758766556624,6.96211780002341,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
686721.394019964,11.6594278255943,7.81298424350098,11.4578616248909,6.14544912031852,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2854114.57202154,9.28636830369942,7.16258183051832,10.7681617259514,11.8971469448879,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0
4143571.26380297,7.29506097338162,12.7959641804919,9.65544871683232,11.300522667123,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
903985.280587827,7.98460852052085,8.84138864651322,12.2186182744335,8.3354076417163,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9580418.2212759,12.5571330860257,8.56599827017635,11.0358635664452,12.4125432462897,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3714345.96604248,12.2487756938208,7.36543246195652,11.2174980223645,12.3707714052871,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1
634685.132258927,7.91187172615901,6.56851731333882,10.4218949575443,7.49767707288265,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1
2578798.78638762,10.2983627058566,7.7938616136089,10.8274143331219,12.0061339121312,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
3893488.74868425,10.0736266351305,8.26581247290596,12.4129568801727,11.161412244197,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1709642.41409282,6.21408414258622,9.06366157205775,12.6309516013134,7.47830916079693,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1455558.15644415,9.98704942828044,10.1588749825023,7.74778677383438,9.95348976785317,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
1839318.00777174,9.88174904277548,11.8965477370657,7.16088886721991,8.06187847116962,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
3160457.9968689,12.1839973945171,11.9768714352977,9.99526038486511,10.9630062342621,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0
1233420.62951415,10.9533000988886,10.5272529912181,8.01731691416353,10.507787018083,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1
2487426.12215892,6.5632968316786,11.3327555314172,6.95680941920727,10.2717224163935,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
6634156.33516524,6.20261550787836,11.801382657839,7.4938074874226,12.9833977788221,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
4007076.36192934,10.9092489313334,7.3645199467428,8.63739477354102,9.94221814512275,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0
4348352.83293655,11.7474981821142,7.46694718115032,7.21289216377772,12.1875832194928,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
4952054.13168437,11.2061364469118,8.50342165958136,11.4064446198754,7.91143573774025,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
2538386.03698365,10.8778890820686,8.65732719632797,7.9389368284028,8.15730067156255,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
1047570.64945265,9.7472144740168,8.16063634771854,12.7136642751284,8.82013593218289,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
2626098.85251722,7.65841473499313,9.04094829782844,12.0776081103832,7.84912263229489,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0
6294287.60422806,8.99966030963697,7.98523927340284,6.14906456065364,12.9511775814462,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3129022.96110867,8.1967543605715,8.33978833537549,8.88724487926811,11.7649680986069,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
912594.465999484,6.71216402831487,9.91353091783822,6.81726974877529,6.95421810378321,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
1797726.72340996,7.73876970284618,8.80819033877924,10.4116824127268,7.0923131685704,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1
1267835.7761268,7.55415239953436,9.50830027856864,12.8753920707386,6.54569768393412,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
4004437.60005571,8.64899700251408,6.47827239800245,12.9229678735137,12.4589267387055,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1
2428856.45280525,8.68938944023103,10.8805033713579,6.53414496546611,10.0191324686166,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1
1438902.52079471,6.02949617919512,10.0972750985529,7.19598117098212,9.53007210674696,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
1505382.37224654,9.88578431517817,8.70522183156572,7.27192346495576,8.81046446296386,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1
4922389.12162623,8.71457251254469,8.25982680800371,10.7548216795549,11.0236470962409,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
5475898.24203607,10.8600083219353,9.46146148769185,11.4394994990434,12.4342253271025,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
158250.344615622,9.28379126056097,10.0848383964039,11.6321236051153,6.46166222332977,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0
1694371.64327626,6.53285382315516,12.2781163756736,11.6955829900689,7.23244569054805,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
3530931.97582724,12.6905376734212,11.2172370238695,10.3571288215462,9.98750352067873,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2355498.03865628,11.6625528400764,8.74954915163107,8.36246375716291,9.6590341636911,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6676249.35109795,12.5464168796316,6.17904426669702,11.7240602890961,12.3579481600318,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0
5789691.70914147,7.31096340273507,7.16823996463791,10.7808913432527,10.0109396893531,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
158800.775251581,7.76322627882473,7.75880802772008,6.28478354658,8.91934190341271,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
1836668.58490358,9.17105520167388,7.88953973399475,11.0370532348752,12.2807347117923,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
1597876.20794642,10.9837289329153,12.4338419898413,12.4272519261576,9.36475781304762,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1457133.4176013,11.0046734949574,12.3461318076588,7.89734257687815,8.23985059210099,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
2486343.11353831,10.7587644502055,11.6120623862371,11.4620655602776,11.7324498244561,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0
2994432.97088781,10.7102434984408,11.7955574530642,10.3496828102507,8.16526377573609,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2120105.55020439,8.22156545869075,9.60834721452557,10.3262574179098,11.7460177841131,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
3055699.37024715,6.2011661415454,10.9356727472041,10.562982912641,7.56623361795209,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0
2995979.57236372,6.05654009385034,11.7102439261507,12.9555829309393,11.6288437892217,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
1617395.34990874,8.0771633752156,12.8254627995193,9.1493839151226,9.44755115127191,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1
1405601.10292338,10.4812139503192,9.21344857243821,9.26545984530821,8.22144559887238,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
356745.580183854,10.4852434238419,6.62215595436282,6.7220373370219,8.82614040351473,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
1650509.05444547,6.75085634295829,10.662431771867,6.36565931350924,8.94078395492397,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0
4920672.67447562,6.41005209670402,12.6710089768749,9.95984392729588,12.6655076944735,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
96330.1807586499,10.1966041517444,11.8535590406973,8.16858301032335,6.9998290266376,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
1222862.49530921,11.2563449901063,11.5475938282907,12.5457590913866,7.86629712372087,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
1679793.88292283,9.42576563754119,11.2603265210055,6.99425341491587,6.74311917182058,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0
3215714.28661551,8.19077122188173,10.101092194207,12.0720774668735,10.5750619976316,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
664404.029830242,6.20643242099322,8.7000502361916,10.8497117112856,7.43904801481403,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
